CPID,LocalMagnitude,NeuralMagnitude,TotalRAC,Synced Til,Address,CPID_Valid,Witnesses
9486fdbb2374787c7729e166e4bd42a3,0,0,0,5/9/2016 6:00:00 AM,RwxkwMGzihaCTFzaSwiTLH13YEFALLDwth,True,1,
949b5bc8b2b6dc9b35e519322b3170e0,0,0,0,5/9/2016 6:00:00 AM,S5DAfg2J1tTdgL5Aw1cw1pJHxkjcsGN7VG,True,1,
94b08085deb7d7684b6f3cca598b451d,0,0,0,5/9/2016 6:00:00 AM,SA5TRfswKtjwNsBqhQRDFPaUAc12oBFTN6,True,1,
94e5ffbbd1da4374ded5bf84b06d6bba,155,155,1068571.43,5/9/2016 6:00:00 AM,SJtsq7RkpvW7fGxnEHHBECjFfWb9R9mQ48,True,1,
94e6992a6b408ad2ad067e078bc3e3c1,0,0,0,5/9/2016 6:00:00 AM,SMHwjqgRW9ZSefxPdPE9J3TUkFxyPzRXn1,True,1,
94e90aa731b1d9eed49d61f45ac94da8,335,335,5000,5/9/2016 6:00:00 AM,S2GHjz7RGEXTyuvXhL1gWGCMfrJPAFAewS,True,1,
9500838d2e318c0865b39a2bc50da6fd,65,65,77666.67,5/9/2016 6:00:00 AM,S9rGRN4Ba8YvmFBy1kQH3PY46BVhxfonVx,True,1,
953af0311eb255995cee44578dd7ca1a,0,0,0,5/9/2016 6:00:00 AM,S6Aa8CbGA6mk1Sw1LZXxANqJUos8u4CiyF,True,1,
958ba027fc57c834e09b6c0a8720c525,75,75,5000,5/9/2016 6:00:00 AM,S3tjJtX4ZyxcC1MAhvMWayow89zGvK7BJ4,True,1,
95b740d23d5d1a4dcbfa0f24ec4590a1,0,0,12.5,5/9/2016 6:00:00 AM,SAesG124pxpATCwT9y97XYyBSFp77Px4m8,True,1,
95d160540dece7922918a7a1965e3ce3,1.25,1.25,2200,5/9/2016 6:00:00 AM,S4fjgM4aZ9NrpdD5bsnE1RuXooK4ukBGN2,True,1,
95e1c8c62f3bd907ad29c9944bda34ea,85,85,664000,5/9/2016 6:00:00 AM,S9J66rWMmA452MEgLus4gPQJJr4UuaLyDi,True,1,
95f3af0afc3397039f67dc87abedf42f,8.75,8.75,8520,5/9/2016 6:00:00 AM,SC8MFRD9Rv2kX1mche33BuVXB2AMPzUHid,True,1,
95fe8443245d8d8ccd0341d2a3801802,0,0,73333.33,5/9/2016 6:00:00 AM,S4Msdr7YaG7VqziMdFev4rF2mkFnRaRBsZ,True,1,
9621d348a6110983c9b08cf51d62987f,0,0,0,5/9/2016 6:00:00 AM,S4ywKvfWP65mu8LwijkiGyhshrZ2N6BNoY,True,1,
96423c25f0c1cf3103fbf61f5b866560,0,0,0,5/9/2016 6:00:00 AM,SCYZf8MRVcvHhRLju8TjssioVpjhBtp8JF,True,1,
96443192dcd1879928dc57132044ee1b,3.75,3.75,620,5/9/2016 6:00:00 AM,SLmRn9vZdd9wDFmZSuwTtveQ14tXdqf6bi,True,1,
9659a8da812a51d2da392a9b2bded1e8,0,0,0,5/9/2016 6:00:00 AM,S2JZgP8MmggVBVvpMrDWaRDcXivi7EF3iW,True,1,
967520af4ad394812c680666e6a1115f,0,0,0,5/9/2016 6:00:00 AM,S2kGEyasTam6j17UJKy1eFx21FbbZbjnqD,True,1,
968d10351616a89a2a4473d987d9c382,70,70,15333.33,5/9/2016 6:00:00 AM,S4PoXFC4a1m9hvYDs8DVvEExGeENjRSL9q,True,1,
969d0c7c7bc45cf105bde66ba42bfedd,50,50,2280,5/9/2016 6:00:00 AM,S2LnrgZQaFtg9BZJvpRekTuq9TqiFz5JhM,True,1,
969e59efb9279cb70fed6a53093fc2b1,0,0,0,5/9/2016 6:00:00 AM,SF8Xoi4zA45Lyb3SEQ6j5heCNLrXwEqnAW,True,1,
96b118f54639e1da261ff5214e6bd9ad,50,50,6800,5/9/2016 6:00:00 AM,SGgSBs74neAGb4xBvrHw5mFEA87zg5U3Zh,True,1,
96bc5a766126479e66592a6475beea0d,1.25,1.25,8280,5/9/2016 6:00:00 AM,S79ySkszRkD57DHKoDAc8p3pUDQgWsypG2,True,1,
96c81fd3bcd53d603d9ed1dc4c09b221,0,0,0,5/9/2016 6:00:00 AM,SFp6HHgJ6gtwedrWcoJZsPovTZWD5MvaLP,True,1,
96e06fbf887b088ece34000099b4b9f0,21.25,21.25,169333.33,5/9/2016 6:00:00 AM,SFhiibtVziF8KpyKEzY5REmaLxFiaWY4hM,True,1,
96f886a53d07cfc7a0624cd20bfe6870,275,275,28333.33,5/9/2016 6:00:00 AM,SKJMR7hiw9KtSuhWf3kDwTAnZN4AqrZDYP,True,1,
9703ef9828ca19f132bfaaa52f269413,15,15,23666.67,5/9/2016 6:00:00 AM,RxMW25HVP2HfFZ9etrmmqfZVJzvX1Zz3WN,True,1,
97153573d6a65fe7b9fca1c5eb39c985,0,0,0,5/9/2016 6:00:00 AM,Rx5TFxhDKxaLrkYY5qyBUXEvdbih5RhQeu,True,1,
97549bd920dc7ab686297e57e859ef07,2.5,2.5,220,5/9/2016 6:00:00 AM,SE4WsWNHzKpLcVZTw8svH4zZpXvWT8mR2M,True,1,
97676bc073e11a591871c5c5f331f75f,7.5,7.5,1800,5/9/2016 6:00:00 AM,SDFAZMyWgiwFsDBJXqhXnog32MaVARez1u,True,1,
976e8aebf8dfc4242e05083e088ea123,3.75,3.75,21166.67,5/9/2016 6:00:00 AM,SCUPoNunguDjkbADrNhinbsE1bWRYN2AtP,True,1,
978b2e3e218372352d57d8cc6bd605b4,0,0,0,5/9/2016 6:00:00 AM,S3tjJtX4ZyxcC1MAhvMWayow89zGvK7BJ4,True,1,
979624f40083026705e1945340b0258c,0,0,0,5/9/2016 6:00:00 AM,SBnJvM6Ykt6EazHHhukKKACn518w5UFXUs,True,1,
97aa293633c59f736467407b014b248f,0,0,0,5/9/2016 6:00:00 AM,SED7KZEnL5114Ng7EKTFzV6VuwrTGPw112,True,1,
97ad757de2a58dbed7372a577537a647,85,85,68333.33,5/9/2016 6:00:00 AM,SDzhpxoyczwrhwrE3mtPgHskaf346zXuDr,True,1,
97da18649aafe769959e2d3dfc6203c0,0,0,0,5/9/2016 6:00:00 AM,SL9MvW4crHyRZX3mEdV8xDGj7PfNV1zN1s,True,1,
97f3b0f80d3c5ea03ab8dd4baf818637,0,0,0,5/9/2016 6:00:00 AM,RzEDwcimpfD9dNJd6KFHSZ5yBthpUY7eSp,True,1,
980a8d7fecafd11597ea68c87d1c1e90,20,20,35166.67,5/9/2016 6:00:00 AM,RxAezFJi2oZFF41EKzVdttZJM5jx884xwM,True,1,
982ef66367c071f02ea02da3ccf79def,0,0,0,5/9/2016 6:00:00 AM,SGfmedDXggNjRu11gW6ymdm4shDxm9oXib,True,1,
985eb61cc2c1cc91446322bce97cfe81,1.25,1.25,190,5/9/2016 6:00:00 AM,SEgAJm53YsLMBgR8ubUZVWpoJSi9dJx19A,True,1,
9892ee76b592b5e24cf3e0a10b641717,0,0,0,5/9/2016 6:00:00 AM,S8WEdfHRVVku6CZ48KDmHpdxa4vbuYviBX,True,1,
98c4b4e30516dabe245c354bdc32900e,5,5,87666.67,5/9/2016 6:00:00 AM,S8NshrjnYYrf9Xejys7Sg5hTcWNpgZh7xU,True,1,
98d4501962e131aa059edef48e0e7824,0,0,0,5/9/2016 6:00:00 AM,S6phWV5SEZM3eh78zWsEkCN2pJgoLDSavj,True,1,
98da1074762c81bef424cbdf20f55bf7,45,45,8960,5/9/2016 6:00:00 AM,SC1rN6vb154bc6Fy3WUTgsEgv1tLEKwHHj,True,1,
98e84b35db9ad1ff04aee8833c9d5392,0,0,0,5/9/2016 6:00:00 AM,S6vqj1rnJRv78amKKUpEJpKK3XFsL19J8y,True,1,
996f951cf6784629e42d68316c67badb,35,35,46833.33,5/9/2016 6:00:00 AM,S9GL8YGJ1B6xTjTAZvbMxPR6A2fPruiQXK,True,1,
997882217e09a529f638d74ff68242a0,0,0,0,5/9/2016 6:00:00 AM,S2H3JDPH9RntZC1mquUKQ4z1UHSsZzu7gq,True,1,
99939613a60d2c209c1a5cf94fe9cee4,15,15,33833.33,5/9/2016 6:00:00 AM,SAik48mgYbCC1FYCNAVJRSF5ZzsGE4RMoA,True,1,
99b527bad4fbb39afcf9de7d6837b007,50,50,22500,5/9/2016 6:00:00 AM,RyuoCKxdmv6vcpeMwNuqeK4cHgAbKLJakt,True,1,
99cc5d073d49878f0cc02fc1e532aa62,0,0,0,5/9/2016 6:00:00 AM,S1RrGLvQWFez1Uw6cvjYcNp1dZcYJUM6ms,True,1,
99e73e5980893dd3ef0fa40cd62c2742,90,90,15666.67,5/9/2016 6:00:00 AM,SDRQSYMzu8NqopNGUWwy6wqUSPEdqqfew1,True,1,
9a39decaa465ecf33a0379cab39d57fe,0,0,60,5/9/2016 6:00:00 AM,S7Nh1Dg5XArHrrSqsWgBnKiqXLRopGFW7x,True,1,
9a516e998ffbcb50012f95726aebbf7f,275,275,23166.67,5/9/2016 6:00:00 AM,RzZrMR5PFJ2Q2a5QWz27PHAMdhw3o6neuA,True,1,
9a6a96d819ec8599bc6e089a623bbc6b,30,30,3240,5/9/2016 6:00:00 AM,S2qvsiNj1Y71Qqpy3r21G7JiKjytFoWesf,True,1,
9a7721854ed9def26bab67fa92f3cac1,0,0,0,5/9/2016 6:00:00 AM,RyCZBZsCzrUuqJCtDA3mUtrVjqep3iCzKX,True,1,
9a7f2c0b0b549b675c6c7165218958b7,7.5,7.5,15333.33,5/9/2016 6:00:00 AM,SBXLUEfwegPPYLM7NLpB7tdFvpYjYC8RmQ,True,1,
9aa08a94e3fed9d8c77796526299ad98,0,0,680,5/9/2016 6:00:00 AM,SBM4ygJaPWvsFuHFhtUY4wkrajfkkZZEu1,True,1,
9aba99769b1aabf968b7c6889e14e9c6,3.75,3.75,2520,5/9/2016 6:00:00 AM,S2WqJHUp5rdyXoRahDmgR6zeXqbogi5BQh,True,1,
9ac20c0568235a426fb340145b9f536a,6.25,6.25,7560,5/9/2016 6:00:00 AM,RzAtJYDMTNdYxb8gm32EfrMDEnJjEWu9rr,True,1,
9ac6e23644ff714535b4fc5d32addcf3,105,105,733333.33,5/9/2016 6:00:00 AM,RyeMxsZFurr2c5PWRF2hZMjo4wz2HMVNsF,True,1,
9adc125346b8a40821431085e274fac9,10,10,6960,5/9/2016 6:00:00 AM,SHwVnMg8aQWR33sP5CmnYmJ8PLfRDyCASb,True,1,
9af6acde8acced8cfed406136cb7c4c7,125,125,98666.67,5/9/2016 6:00:00 AM,Rxm8XXAxv32VM18oqHBj1f7wLyLWdLr526,True,1,
9b2d2795d2ed7de8cac6c55659679019,3.75,3.75,7680,5/9/2016 6:00:00 AM,S3UYakgXT6kKE1ApDrtQXU2mkdd3S7brii,True,1,
9b2eb18f07d2ba48eaf1bd34b70e1a84,1.25,1.25,16.25,5/9/2016 6:00:00 AM,SKjRCMR6qhxSxUVuHQ47LBM6CBisQKLxQs,True,1,
9b4366216e9870d5e68dd894d30463da,3.75,3.75,210,5/9/2016 6:00:00 AM,SAspgAKz6dgGpaABkQFufM3bPebV7aqWtB,True,1,
9b5f900c313e74283400c97cf6533b5a,0,0,0,5/9/2016 6:00:00 AM,SACG25vUfoHsJu6QyDQ8WEFYQP1ueUhyTa,True,1,
9b63fb50ec67efa99911f4f6d0cd8d76,40,40,1400,5/9/2016 6:00:00 AM,SHBViid6bZ8tRhmhPfpmpc58MQTKxryhix,True,1,
9b7be5ebc529856b1c9bed40272bc209,0,0,45,5/9/2016 6:00:00 AM,S2DosLjDcx6hW2jCKQ5qePRYPhmz7D5BAx,True,1,
9b9479cc15df7f58fbdd39e9b844a145,3.75,3.75,1480,5/9/2016 6:00:00 AM,SDTNiX59R12maorsgRaKDGXSnaL1KHoTfz,True,1,
9b9728ed5949dbe3e6117a1b3308eae5,2.5,2.5,13833.33,5/9/2016 6:00:00 AM,S8RHNNg4pqkJ5tr2TZA6c5WYBXGzCWPasn,True,1,
9bc430dc724dac4041a8515174b72a1c,40,40,113333.33,5/9/2016 6:00:00 AM,S1rsvppJenSdAaCc9GrBBGQbgpefKJgmHU,True,1,
9bc8d2ac6e72e36e60ee62cac63703a8,2.5,2.5,840,5/9/2016 6:00:00 AM,S6jvY6RnFDFQqpAUUn8Kzdx8t9a6V4y67a,True,1,
9bd76c137e8c2b6239d6591ea194e898,0,0,65,5/9/2016 6:00:00 AM,S8a9xsXRGnHcsmqo51b8xua1fG9d1vf5Fu,True,1,
9beb518501d407c41aaaa497ab5f22b7,1.25,1.25,105,5/9/2016 6:00:00 AM,SKsWB9mJtTL16R9vMuVi6dTKAtq8GzWwxW,True,1,
9c006bf954d76adc059362176f1b9a61,0,0,0,5/9/2016 6:00:00 AM,S9qJket3zLGVZdANk73fyy2fqeHegHM6q6,True,1,
9c08d9c8f386761a145c86ee0d16773a,0,0,0,5/9/2016 6:00:00 AM,RxLXivj3brgX4G25dAw4KnQWPex7EQqBae,True,1,
9c2334c638587be51a80454f6811f1d8,0,0,0,5/9/2016 6:00:00 AM,SCZ8gMR6RkG5uHvufkWbXPj7zJQwn1ccvK,True,1,
9c4476d4a9639a5e650df6e27a8a74aa,0,0,0,5/9/2016 6:00:00 AM,S1ktFbNFphtgPXBq1Nk3nTFU8CFuAqRFqA,True,1,
9c5de0946f33a63ad165cb7c0ca6e405,40,40,1320,5/9/2016 6:00:00 AM,S7g4cDonTPPt9y4k9yK2ehM8phDf6GsT2Z,True,1,
9c638cade8f6e4ec04247cceffb456c5,0,0,0,5/9/2016 6:00:00 AM,SLvNrjYzWmMQ3XmV39DXQeAEg9JN3L7YmJ,True,1,
9cda4ec935aa57ba6b803cc25c2508f9,16.25,16.25,14000,5/9/2016 6:00:00 AM,SD5R81je4ou3Zch5jdPgYjgY1zS5mTsXh9,True,1,
9ce6f19e20f69790601c9bf9c0b03928,21.25,21.25,2640,5/9/2016 6:00:00 AM,SDMxAiNu6cavmMjMEckpL5zMJr6NbM4MR6,True,1,
9ce847d7a9337bce560cf3b1260bf7e7,1.25,1.25,190,5/9/2016 6:00:00 AM,SLJQtnPL5PiB4DAFnkZYpXqo3PKDnQbcKx,True,1,
9d1241a52bc8c7b7580ca3a3f337d7db,0,0,0,5/9/2016 6:00:00 AM,S96qNmFk6ora3wiCvjaEhKsG4YNMke373Y,True,1,
9d1d9cc4d29e667f031fb3579b2c438d,1.25,1.25,115,5/9/2016 6:00:00 AM,S4dyw9LRtuZxTY3Fz3fdd3ffYpyKCzPtAv,True,1,
9d3696164750bf1bde45d9e314f7d902,0,0,0,5/9/2016 6:00:00 AM,SBDvsUGqw5wLRXgjY6nVoiixJWP49xeEkt,True,1,
9d3764e67836d4de21c598897aacab26,35,35,6800,5/9/2016 6:00:00 AM,SK4QFczf3iLjJFQBjkxYeeFxdnSAjLSzHu,True,1,
9d3e66d3490971e2877204b3155d88ff,17.5,17.5,2840,5/9/2016 6:00:00 AM,SLC2hXFx9xhi9ejTAfZeQFmgKRxHmsdUZh,True,1,
9d54a2474814f57914bb120bc2b0a663,1.25,1.25,400,5/9/2016 6:00:00 AM,SE6APC6c12UDQz3QB1RNe5n1ExVfnvSQWc,True,1,
9d88de6ad21612828f03e30c5f261b1f,1.25,1.25,4400,5/9/2016 6:00:00 AM,S8u9SMzMNEirZkdH9iVtzerKuEP1LrDo8R,True,1,
9dbd2eb638bfda3dc573a8e5f1ce7a4a,30,30,3600,5/9/2016 6:00:00 AM,S3cKmsi45UmtvJPUmPW1epYjgeRFvYZEEK,True,1,
9dce8d5750fbdb4ccad73d2ca36491cc,1.25,1.25,1240,5/9/2016 6:00:00 AM,S8fvrTFj1B6UyEG2h6x5mHEVu9ZM8B53Ai,True,1,
9de10ab93df72c54ddec5b30b3b24c80,0,0,0,5/9/2016 6:00:00 AM,SHLnCgWPhi5fTPiJsAqiCsw4FmirkJnyz6,True,1,
9e13980609caa7c078ca436f22133d76,1.25,1.25,500,5/9/2016 6:00:00 AM,RxrbWgzTVAUkYr3FiFni9uctgW9mZb8NVP,True,1,
9e2c7616a4381feb0b6dc5eb3ffd162c,1.25,1.25,190,5/9/2016 6:00:00 AM,SLnNL22nRUNJgFbG22eHGbpPLSHQX2JNkk,True,1,
9e70af5104504d78490c67a3b5e54bc6,35,35,6960,5/9/2016 6:00:00 AM,SGzNgzWqBgVdJmgrUJHkYNGyrED3mNyyVq,True,1,
9e79f628fa42baf1025a778d83d7c36b,0,0,0,5/9/2016 6:00:00 AM,SFTtytv4wZBdhq7yboWVBzKFNSezLQpv2S,True,1,
9e85aa60001deb31f11357feff29f88c,21.25,21.25,19166.67,5/9/2016 6:00:00 AM,RzxWZBFCXgJtEbQDKNUs6gGfn4xCrSpgFX,True,1,
9e924953ae3d6b7ea6d1c18be32f021c,0,0,0,5/9/2016 6:00:00 AM,SEK4Vfm2eJASHzK4HK6QxQ42dm77aRG9yK,True,1,
9ea8383f50e0bc13ea0e402f3125316d,15,15,5040,5/9/2016 6:00:00 AM,SGVQi7riAnV7ubzUT2anMSk6xywVUFccM5,True,1,
9ee6d08adb392566cc12b7f50c5592da,0,0,0,5/9/2016 6:00:00 AM,SL2KipGRWTz8qXCfCKByEo9FoTa97sYJ2b,True,1,
9f06b8972303f8a92ea6de6bbb7d3e9b,240,240,87333.33,5/9/2016 6:00:00 AM,S6dN9okz2GN4mRu6An9G3k4uxGkwkdKbhf,True,1,
9f55bb672f8875142b8c0e033e23412a,0,0,40,5/9/2016 6:00:00 AM,RxqkXAU973yMDdV9YBL2MhjQ6z3WvztVm4,True,1,
9f8107021a0041e6f1e3281dad35edd2,75,75,29833.33,5/9/2016 6:00:00 AM,SEYiTP6v93XmMd5HrdrLKeRSURRpgGsGkg,True,1,
9f9b938e36f7c76fd22ca717d1a122c5,21.25,21.25,4480,5/9/2016 6:00:00 AM,S8YujCgUWyPE7wcW8cmc6ynA3KT2Gxg8x9,True,1,
9fb090d4b70e473a28ba6f5955b5bfcb,120,120,4280,5/9/2016 6:00:00 AM,S4sNNq8Coksvvf1jo14nTE2DVcErtwQXtx,True,1,
9fb2300b8517e0b9c1929425a0f26ddc,1.25,1.25,1520,5/9/2016 6:00:00 AM,S6oWv9ZPXjAyszFh4ojuA9QsJsotiAUi7v,True,1,
9fc4736d364d8ef069a8fd9a9956b091,0,0,0,5/9/2016 6:00:00 AM,SFS25VyGdproF2orYUpLxcd1p178sWhbsN,True,1,
a025771cfbd1685d14b36a0c90aece1d,0,0,355,5/9/2016 6:00:00 AM,S6aJfCUUvNdPYRqKyMrj7fT2ZN1un95NMM,True,1,
a0462ef12d6f11deac43fb0fb3c8e86c,35,35,12833.33,5/9/2016 6:00:00 AM,S6kcUXPH5nY2nTi5bwetrG32VQLx4FVKxx,True,1,
a0535a64ec333d995be9d211f854bc1b,35,35,3880,5/9/2016 6:00:00 AM,S1V7BSunb58pA4qXt7EV8QsHPJ1kZPAdaC,True,1,
a06840d112d5e4f38bb2aee07e55f66b,7.5,7.5,2720,5/9/2016 6:00:00 AM,RzSWnR723MTuJrtYoJpWdVVRGebi9ZRCsV,True,1,
a085e268470d4b0b992c1b71bdff17ee,55,55,46000,5/9/2016 6:00:00 AM,SG29iBFLzmn1pEVhDuXQVaZqJYhnC2m8HS,True,1,
a0cd29783214d61a1156992554d8917c,105,105,147333.33,5/9/2016 6:00:00 AM,SDw1K8VRKKincrRhiRvdpfFo3UU7Nk7151,True,1,
a0d15c67aea509d42733de8b34093a2e,120,120,41333.33,5/9/2016 6:00:00 AM,S7Nev85spugSmGPsFSksPyxTQ38uZj2g7h,True,1,
a0d55957ef2bc410c4a5e99eba57a69c,10,10,16500,5/9/2016 6:00:00 AM,S2hsZzLbjeD4BssFCxpNih29gXa9g4d8FV,True,1,
a0e84d90eafdc8f75916b582c56a66b2,7.5,7.5,32333.33,5/9/2016 6:00:00 AM,SFqg3bvL9DMBoyKyzFPGGgawejvre7Mre2,True,1,
a0f4151af7430976efcd479662e0c5d2,30,30,104000,5/9/2016 6:00:00 AM,S7KXR5yyddpbNAHnC6FNXRkwzEJ7G88fjU,True,1,
a11a68772334af9ab2feb6cc0cf88936,0,0,0,5/9/2016 6:00:00 AM,SL153gHtq8h9crJdriK4NXEBPfRSTPQynp,True,1,
a124dc0ab4ef689488ae2f96393582d7,140,140,5120,5/9/2016 6:00:00 AM,S2YfQiNVjR5CcQvMH9ohYuxLSqoB9f6MPk,True,1,
a125ffe948f87637f46e95a7e0602f8d,150,150,128000,5/9/2016 6:00:00 AM,S87qemjKjQYZmDV1ftRBTDTgVKx8HAModh,True,1,
a1477d7ea13e1fbadde8ac266c7e3913,0,0,35,5/9/2016 6:00:00 AM,S841vpk2sp6zQhCGDNz2LDmtYDVNeoDw1e,True,1,
a150eeca668e80209b3852435fc6c816,6.25,6.25,5120,5/9/2016 6:00:00 AM,SKRWVPGxCWcXMxzDdoPEtjuG4v6eYTVVxk,True,1,
a16d8d4a3973ccbac0718046f0989521,340,340,249333.33,5/9/2016 6:00:00 AM,SCsd1XgCktwAo4h4yX6A7M4dbjWjFzeJFA,True,1,
a18929441b29a76caf0af06b73a8a3f2,15,15,176000,5/9/2016 6:00:00 AM,SJ3htm61KRCA4mtmRXqXRJ7BeEaeCy2ecL,True,1,
a1945a4f0ffd2c40bf7847ee6682e7d2,1.25,1.25,10000,5/9/2016 6:00:00 AM,SEUbhQBHiEWNvXAejAhvTJdXNBFqf3rYYj,True,1,
a22d5bd1219eea1dbeecbb579140332e,12.5,12.5,24666.67,5/9/2016 6:00:00 AM,S3uqum4wDYfxTfigNHqYpy1ncYVgcX4Cz8,True,1,
a249fa967c15ff8122d719fca69f22a2,65,65,17000,5/9/2016 6:00:00 AM,S4ZRnEu4Hs4AHe2EeHNrxxB5efkHjJAff8,True,1,
a25205f4c6feb60cdd770a72f8647aaf,1.25,1.25,1200,5/9/2016 6:00:00 AM,SGCLkbqAHRXvXnpg7sjYgb4Fm453FmWbDX,True,1,
a271ffa68bb3acb89eaca75dc5c84cf4,1.25,1.25,155,5/9/2016 6:00:00 AM,S2SpRS8bycb8MCEo5WRpCLNuNC9cNYjxKt,True,1,
a278bc9b3a33b0410e5a26e668546ef6,115,115,39166.67,5/9/2016 6:00:00 AM,RxgCGEteFnbACtj1VLZNBHHRN7YcRH2Kno,True,1,
a2b4d35fa55058dc226efe67f4b2b1d3,5,5,1200,5/9/2016 6:00:00 AM,SE5XGfMRasbay41QwMCZeUaE9kWSj1sPW1,True,1,
a2e48b7a0466a6166dab13ec6ca1bff5,180,180,180000,5/9/2016 6:00:00 AM,RzZzQPZLvyhoa4JcC39SHdjCvknJrCoLqo,True,1,
a2ea79c09d3dd71b4661fecadb72fff0,2.5,2.5,7120,5/9/2016 6:00:00 AM,SEznEGykDtrUQeYFeBCnWQoWXaH55djXiP,True,1,
a31a299e8df2b1b0cf066949ffe77dfd,0,0,17.5,5/9/2016 6:00:00 AM,SKxsT1zWJ8DaRLXQHsr7viqb6T8YJqREHk,True,1,
a3a40e2aac773f6559941a93dbf84b0c,55,55,14833.33,5/9/2016 6:00:00 AM,SDYkfUGtSN2R35ZhrQiyLrFKMqTuzDyjNo,True,1,
a3aeed35db65cecd1299af7f81643ebe,0,0,13.75,5/9/2016 6:00:00 AM,Rx9FmYXHAsDSNnNbBjRahiNNP3ACUEiM65,True,1,
a3b211057c07a294a1056bde2306d185,35,35,10333.33,5/9/2016 6:00:00 AM,S4EhZMtnSf2Xjm6UhSTgBy6LCNt7FBLG7C,True,1,
a3fe65d92f44b20b161d37ea8123f9e6,13.75,13.75,3000,5/9/2016 6:00:00 AM,S9UuuKXjDu3trXGNpGVSfk8F3ezKsXJne9,True,1,
a4045f5377fecc736cb05d4e63ffb7ad,3.75,3.75,320,5/9/2016 6:00:00 AM,SKyh9oo6JE4Pj5QVEh7H5VojRtFCGuHD5H,True,1,
a4384d7a7c4b3ccd25534e132c765b8b,0,0,55,5/9/2016 6:00:00 AM,SJ3oGSFxddTg5n1P84gKfzHRXxtxGRh6wj,True,1,
a43e0a5ff2dd34d1bbf0c24c645745fe,2.5,2.5,830,5/9/2016 6:00:00 AM,SHuuABS4eB3pUoEmy34JsRPF92xugJpwFW,True,1,
a44e27b6bd0d1d005d8387b4b9878dc0,0,0,0,5/9/2016 6:00:00 AM,SLeRbvVg58BsQtSh79oJb4jiLe8m3HB2Ls,True,1,
a45bde381fece1acc3344e78b062b71b,20,20,7360,5/9/2016 6:00:00 AM,S23Trd3gBWRbM9pJdqoqjyHwAzUKMise9p,True,1,
a466615163ae686638a19a0a618ff28e,0,0,0,5/9/2016 6:00:00 AM,Ry1N3X1dgeorRJJgmA1MGT8qinnRx6GuVk,True,1,
a4756e62122a0c52f25dcf8cc7d20afc,0,0,0,5/9/2016 6:00:00 AM,S2QcDfSb7ikUukoMNPxgbSLeSeWJWcKTh6,True,1,
a48091366da63f0edceb0ab7f67a7109,0,0,0,5/9/2016 6:00:00 AM,SG22jjRzwMmMASAPbM4rkuaAPZPjgUryNb,True,1,
a48148f13cd72a76731eaf5395fdf1a2,1.25,1.25,4440,5/9/2016 6:00:00 AM,SL2KipGRWTz8qXCfCKByEo9FoTa97sYJ2b,True,1,
a4e4af0454ac1eec9d16fb22e14a60f3,60,60,1920,5/9/2016 6:00:00 AM,S3NcdpdGHQxuawnV1yT61shmptBcSk8ZW8,True,1,
a4ea31e2977ea1282eced091fa4b5713,5,5,1040,5/9/2016 6:00:00 AM,S1AmSjp6SXhaysiYVg6DVUmgN18w6ShQr2,True,1,
a4f50b0457e0c53815cd92fb9824a312,20,20,41666.67,5/9/2016 6:00:00 AM,Ry7zs1HLq6MCQMJ69kCqGeQ5gUWMEedR5y,True,1,
a5010d2b15ce58435651b9946c1d0b38,0,0,0,5/9/2016 6:00:00 AM,S1enk262H5YZsy79ZUR12cVZtSYSxYNGSf,True,1,
a572c876da4d49dc7f12cc71908af4f0,2.5,2.5,225,5/9/2016 6:00:00 AM,S7BgeYoqYrRXWerzipp74KHFpbYHiLxwXC,True,1,
a57a2f1e3baae43b86d2d8ee3402382b,320,320,40333.33,5/9/2016 6:00:00 AM,S7PiNYadBzSp6FzgjwMvmSPzH6GnMrzbRM,True,1,
a58c84ac2587c660afa443957ad7a774,0,0,0,5/9/2016 6:00:00 AM,SLXce2mfbuxx2MmRv5y6ywCrUZYogojbXU,True,1,
a59543c948013918408656387890e4e6,0,0,0,5/9/2016 6:00:00 AM,SBY8tisysALKtcEayjoL9CrHikvJY4zubk,True,1,
a595af20588da47fdc754127c670a427,0,0,55,5/9/2016 6:00:00 AM,SEbN36Ga9T5XZ9Fwi9v1BK5efsDDUQLaTR,True,1,
a5a1a14ef95018c3c1820eb386d25967,0,0,0,5/9/2016 6:00:00 AM,S2QiAVU9UHbqhKjHX56WXbVqk6oHmaM9BG,True,1,
a5a2df7790a2900ed0d3292bd8ec5028,75,75,348000,5/9/2016 6:00:00 AM,RzFcmTxxq2fH6cd3vxhwPJX52AVwysEwMe,True,1,
a5b959421703e8a063ff768ef17b76a7,3.75,3.75,730,5/9/2016 6:00:00 AM,SJMaZ5VT9tdt2hcXdoRpnvt2ky6TbeKSgV,True,1,
a5cd1541ce5ac24d3d7555bcae928fa5,165,165,2662857.14,5/9/2016 6:00:00 AM,SCmfdxHsP3fzneEZ6oQbWgppjdaTC3xYRi,True,1,
a5edfebcebe5dee7b4706844cf68513b,0,0,0,5/9/2016 6:00:00 AM,SLCoknMauzcxvMXUVeT8WCdtjkfkmGKP6L,True,1,
a5f366fa200a43b8163ff0369ca7fda0,2.5,2.5,2960,5/9/2016 6:00:00 AM,Rx3HkiwPKXHphE9hhQntZEsNWqVMwJfXhz,True,1,
